ads_id,prop_name,completion_year,monthly_rent,location,property_type_grouped,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region,f_barbeque_area,f_club_house,f_gymnasium,f_jogging_track,f_lift,f_minimart,f_multipurpose_hall,f_playground,f_sauna,f_security,f_squash_court,f_swimming_pool,f_tennis_court,fa_air-cond,fa_internet,fa_washing_machine
99984573,Flat Taman Bukit Angkasa,Unknown,1300,6,0,3,0,2,720,0,"Lift, Security, Parking, Minimart",Cooking Allowed,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
99622426,Madu Mas Apartment,Unknown,1400,48,1,4,1,2,1400,1,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Squash Court, Tennis Court, Club house, Jogging Track",Cooking Allowed,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
99983911,Mutiara Magna,Unknown,900,29,1,3,0,2,720,2,Lift,Near KTM/LRT,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99983976,Saville,2013,1650,56,1,3,1,2,980,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
99983949,Gemilang Indah,Unknown,1300,35,1,3,1,2,1000,2,"Swimming Pool, Playground, Sauna, Security, Barbeque area, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine",0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1
99846195,Star Residences,2019,2800,27,1,1,1,1,600,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95908804,Central Residence @ Sg Besi,2015,1100,54,1,2,0,1,565,2,"Gymnasium, Multipurpose hall, Playground, Swimming Pool, Security, Barbeque area, Sauna","Air-Cond, Cooking Allowed, Washing Machine",0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1
99983810,Rivercity Condominium,Unknown,1500,21,1,3,1,2,1200,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall","Cooking Allowed, Near KTM/LRT",0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0
99635058,Mizumi Residences,2020,1800,29,1,3,2,2,901,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Near KTM/LRT",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
99983278,KL Traders Square Residences,2019,2700,20,1,4,2,2,924,0,"Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
99982730,Canopy hills,Unknown,603,54,1,2,1,1,592,1,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Multipurpose hall, Jogging Track, Club house",Cooking Allowed,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
99982572,Maxim Residences,2017,1400,12,1,3,2,2,1050,2,"Security, Gymnasium, Parking, Swimming Pool, Lift, Playground, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT",0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0
99982646,Petalz Residences @ Old Klang Road,2016,2500,35,1,3,1,2,935,0,"Gymnasium, Parking, Playground, Swimming Pool, Security, Lift, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1
99643263,Sinaran Wangsa Maju,2022,2000,48,1,3,2,2,850,2,"Lift, Multipurpose hall, Gymnasium, Security, Playground, Swimming Pool, Parking, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT",0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
99982770,Vista Komanwel A,Unknown,1800,9,1,4,1,3,1422,0,"Parking, Security, Lift, Swimming Pool, Playground, Minimart, Gymnasium, Jogging Track","Air-Cond, Internet, Cooking Allowed, Near KTM/LRT, Washing Machine",0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1
99982196,Lanai Residences,2020,1800,9,1,3,0,2,800,0,"Parking, Security, Gymnasium, Lift","Air-Cond, Cooking Allowed, Washing Machine, Internet",0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1
99761232,Avelon Tower,Unknown,1400,29,1,3,1,2,851,0,"Minimart, Jogging Track, Playground, Parking, Security, Swimming Pool, Gymnasium, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1
98996798,The Ridge @ KL East,2020,3000,0,1,2,2,2,850,0,"Security, Swimming Pool, Barbeque area, Playground, Gymnasium, Multipurpose hall, Jogging Track, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine, Internet",0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1
99981808,"SkyAwani 3 Residence, Setapak",2021,1250,48,1,3,0,2,800,1,"Gymnasium, Security, Lift, Barbeque area, Parking, Playground, Tennis Court, Sauna, Minimart, Swimming Pool, Squash Court, Jogging Track",Cooking Allowed,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
99611948,Maxim Residences,2017,1200,12,1,1,1,1,680,0,"Swimming Pool, Parking, Security, Gymnasium, Lift, Playground, Sauna, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine, Internet, Near KTM/LRT",0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1
99981420,Platinum Teratai Residence,2019,1550,48,1,3,1,2,950,2,"Playground, Multipurpose hall, Swimming Pool, Gymnasium, Security","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1
98899723,Angkasa Condominiums,2005,1980,12,1,3,1,2,930,2,"Tennis Court, Parking, Security, Minimart, Playground, Swimming Pool, Gymnasium",Air-Cond,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0
99651340,M Vertica,2023,2300,12,1,4,2,2,1000,2,"Jogging Track, Barbeque area, Tennis Court, Security, Multipurpose hall, Playground, Swimming Pool, Lift, Parking, Gymnasium, Sauna, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT",0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
99981406,Bayu Tasik 2,1998,1500,12,1,3,1,2,930,0,"Swimming Pool, Playground, Gymnasium, Security, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1
99981403,Seri Mas (Cheras),Unknown,1250,12,1,3,1,2,930,2,"Security, Swimming Pool, Tennis Court, Parking, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
99981399,Emerald Hills,2025,1600,12,1,3,1,2,893,2,"Jogging Track, Barbeque area, Club house, Parking, Security, Swimming Pool, Sauna, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1
99981618,Sri Angsana Hilir,Unknown,1250,0,1,3,1,2,1042,1,"Parking, Security, Lift, Swimming Pool, Playground, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed",0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0
99546528,Petalz Residences @ Old Klang Road,2016,2200,35,1,2,2,2,895,0,"Security, Playground, Swimming Pool, Gymnasium, Parking, Lift, Minimart, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1
98813540,Platinum Splendor Residensi Semarak,2020,1500,30,1,3,1,2,882,2,"Security, Lift, Parking, Multipurpose hall","Air-Cond, Cooking Allowed",0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
99980903,28 Boulevard,2019,1200,39,1,1,1,1,450,2,"Tennis Court, Gymnasium, Squash Court, Parking, Security, Minimart, Playground, Jogging Track, Swimming Pool, Lift","Air-Cond, Cooking Allowed",0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0
99980890,INSPIRASI MONT KIARA,Unknown,2500,33,1,3,2,2,940,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1
99981111,THE FENNEL AT SENTUL EAST,2017,2600,45,1,3,1,2,1237,0,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine",0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1
99981042,The Tamarind,2005,2000,45,1,4,1,2,1345,2,"Swimming Pool, Gymnasium, Parking, Playground, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT",0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
98961028,Unknown,Unknown,1200,12,1,3,2,2,830,1,"Tennis Court, Security, Swimming Pool, Playground, Gymnasium, Parking, Barbeque area, Lift",Cooking Allowed,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0
98960012,Unknown,Unknown,1500,9,1,3,1,2,1000,2,"Security, Minimart, Swimming Pool, Parking, Playground, Gymnasium, Squash Court, Lift, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1
99980747,Inspirasi Mont Kiara,Unknown,2500,33,1,3,2,2,940,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1
99980656,Desa Green,1997,2400,55,1,3,1,2,935,2,"Playground, Parking, Security, Lift, Swimming Pool, Gymnasium, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1
99793001,M3 Residency,2017,1350,48,1,3,0,2,825,2,"Parking, Swimming Pool, Security, Lift, Playground, Gymnasium, Minimart, Multipurpose hall, Tennis Court","Cooking Allowed, Near KTM/LRT",0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0
99980402,De Tropicana,Unknown,1200,31,1,3,1,2,1000,2,"Swimming Pool, Tennis Court, Barbeque area, Parking, Minimart, Sauna, Playground, Gymnasium, Squash Court, Security, Lift","Near KTM/LRT, Cooking Allowed, Internet, Air-Cond",0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
99775450,SkyLuxe On The Park,Unknown,2600,9,1,3,2,2,1061,2,"Parking, Security, Lift, Playground, Swimming Pool, Minimart, Jogging Track, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1
99980190,Platinum Hill PV 5,2006,1600,48,1,4,1,2,1272,0,"Playground, Swimming Pool, Jogging Track, Lift, Barbeque area, Sauna, Squash Court, Multipurpose hall, Parking, Security, Minimart, Gymnasium, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
98895048,Corinthian Condominium,Unknown,2400,27,1,3,1,2,1500,0,"Parking, Playground, Swimming Pool, Jogging Track, Minimart, Security, Gymnasium, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT",0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0
99980367,Residensi Alam Damai (PR1MA @ Alam Damai),Unknown,1450,12,1,2,1,1,662,0,"Parking, Security, Lift, Playground, Gymnasium, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed",0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
99485819,Nuri Court,Unknown,1000,37,1,3,1,2,863,1,"Playground, Parking, Security, Jogging Track","Near KTM/LRT, Cooking Allowed",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
99979897,Gurney Heights,Unknown,1400,30,1,3,1,2,1000,2,"Barbeque area, Parking, Minimart, Swimming Pool, Gymnasium, Security, Lift, Playground, Jogging Track","Cooking Allowed, Near KTM/LRT, Internet",0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0
99979895,"Pangsapuri Sri Selatan, Bandar Baru Sentul",Unknown,800,45,0,2,0,1,500,2,"Lift, Parking",Cooking Allowed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99979834,One Maxim,2020,1600,45,1,3,1,2,819,0,"Playground, Gymnasium, Swimming Pool, Barbeque area, Parking, Security, Jogging Track, Multipurpose hall, Lift, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT",0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0
99979864,Pandan Court,2001,1550,0,1,3,1,2,828,0,"Swimming Pool, Parking, Minimart, Playground, Security, Lift, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine",0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1
99979850,Pandan Court,2001,1150,0,1,3,1,2,828,2,"Swimming Pool, Parking, Minimart, Playground, Security, Lift","Air-Cond, Cooking Allowed",0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
99862198,Maxim Residences,2017,1400,12,1,2,2,2,825,1,"Swimming Pool, Parking, Security, Gymnasium, Lift, Playground, Minimart, Jogging Track, Barbeque area","Air-Cond, Cooking Allowed",0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0
99861523,Queensville,Unknown,1500,12,1,1,1,1,562,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Jogging Track, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1
99979773,One Maxim,2020,1300,45,1,2,1,2,650,2,"Playground, Gymnasium, Swimming Pool, Barbeque area, Parking, Security, Jogging Track, Multipurpose hall, Lift, Minimart","Cooking Allowed, Near KTM/LRT",0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
99769112,Casa Magna,Unknown,1100,29,1,3,1,2,1010,1,"Security, Barbeque area, Parking, Swimming Pool, Playground",Cooking Allowed,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
99762901,Impiana Sky Residensi,2021,1400,9,1,3,1,2,850,2,"Multipurpose hall, Parking, Security, Playground, Gymnasium, Lift, Minimart, Barbeque area, Jogging Track","Cooking Allowed, Near KTM/LRT",0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
99731088,Parc 3,2021,1200,12,1,1,0,1,500,0,"Security, Playground, Parking, Jogging Track, Barbeque area, Multipurpose hall, Gymnasium, Lift","Air-Cond, Internet, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1
99658441,Platinum Splendor Residensi Semarak,2020,2000,30,1,4,2,2,1118,1,"Security, Playground, Tennis Court, Minimart, Gymnasium, Sauna, Squash Court, Lift, Parking, Swimming Pool, Barbeque area, Jogging Track, Multipurpose hall","Cooking Allowed, Near KTM/LRT",0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
99940925,Platinum Splendor Residensi Semarak,2020,1900,30,1,4,2,2,1185,2,"Lift, Playground, Gymnasium, Sauna, Minimart, Squash Court, Parking, Security, Swimming Pool, Barbeque area, Multipurpose hall","Cooking Allowed, Air-Cond",0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0
99978602,Pandan Court,2001,1150,0,1,3,1,2,828,2,"Minimart, Security, Parking, Playground, Swimming Pool, Lift, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT",0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
99978335,Pandan Court,2001,1550,0,1,3,1,2,828,0,"Parking, Playground, Security, Minimart, Swimming Pool, Lift, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1
99746102,Tuan Residency,Unknown,1400,22,1,3,1,2,857,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed",0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0
99977546,Vista Langkawi @ Residensi PV 18,2021,1600,48,1,3,1,2,926,1,"Playground, Parking, Security, Multipurpose hall, Lift, Sauna, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1
99708121,Casa Magna,Unknown,1100,29,1,3,1,2,950,2,"Security, Parking, Playground, Barbeque area, Swimming Pool, Lift, Gymnasium, Sauna, Minimart, Multipurpose hall, Jogging Track","Cooking Allowed, Near KTM/LRT",0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
99977176,Plaza Medan Putra Beverly Tower,Unknown,999,3,1,3,1,2,903,2,"Parking, Security, Lift, Swimming Pool, Playground",Cooking Allowed,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
99977036,Sky Vista Residency,2014,2200,12,1,3,2,2,1450,0,"Playground, Parking, Security, Swimming Pool, Barbeque area, Sauna, Multipurpose hall","Cooking Allowed, Air-Cond, Washing Machine",0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1
99886546,M Centura,2021,1400,45,1,3,2,2,850,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99976999,Seasons Garden Residences @ Wangsa Maju,2017,1900,60,1,3,1,2,850,0,"Playground, Security, Minimart, Swimming Pool, Parking, Gymnasium, Lift","Air-Cond, Cooking Allowed, Washing Machine",0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
98079096,VIM 3 @ Desa Park North,2018,1200,29,1,2,1,1,475,2,"Lift, Parking, Security, Gymnasium, Minimart, Barbeque area, Tennis Court, Sauna, Swimming Pool, Playground, Multipurpose hall, Jogging Track, Squash Court","Air-Cond, Cooking Allowed",0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
99976988,Reizz Residence,2019,2400,1,1,2,1,2,845,0,"Security, Swimming Pool, Sauna, Jogging Track","Near KTM/LRT, Washing Machine, Air-Cond, Cooking Allowed",0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1
99976984,"The Park 2, Pavilion Bukit Jalil",2021,3300,9,1,3,1,2,933,0,"Gymnasium, Swimming Pool, Security, Playground, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine",0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
99596468,Casa Ria (Cheras),2010,1450,12,1,3,1,2,1100,2,"Parking, Security, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
99976834,Endah Regal,1995,1600,53,1,3,1,2,1100,0,"Parking, Security, Swimming Pool, Gymnasium, Barbeque area, Lift, Playground",Air-Cond,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
99590251,Endah Ria,2000,1550,53,1,3,1,2,1417,0,"Security, Lift, Swimming Pool, Playground, Parking, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
99976706,188 Suites,2013,2300,27,1,1,1,1,610,0,"Gymnasium, Sauna, Parking, Swimming Pool, Security, Lift","Air-Cond, Washing Machine",0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1
99976540,One-Stop @ Fraser Business Park,Unknown,3000,27,1,4,0,3,1500,0,"Security, Gymnasium, Tennis Court, Playground, Lift","Air-Cond, Cooking Allowed, Washing Machine",0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1
99976642,G Residence @ Desa Pandan,2015,2600,17,1,2,1,2,1087,0,"Gymnasium, Multipurpose hall, Swimming Pool, Security, Parking, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
99825859,Lanai Residences,2020,1250,9,1,3,1,2,800,2,"Parking, Security, Lift, Playground, Gymnasium, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1
99773350,The Ooak (Kiara 163),2022,2100,33,1,1,0,1,416,0,"Gymnasium, Lift, Barbeque area, Parking, Security, Swimming Pool, Jogging Track, Minimart, Playground","Air-Cond, Washing Machine",0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1
99549965,M Vertica,2023,2400,12,1,3,2,2,850,0,"Jogging Track, Barbeque area, Security, Parking, Playground, Swimming Pool, Tennis Court, Lift, Multipurpose hall, Gymnasium, Sauna, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
99976184,PV18 Residence,Unknown,2100,48,1,3,2,3,1219,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart","Air-Cond, Cooking Allowed",0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
99532235,Taman Connaught,Unknown,800,12,1,2,1,1,650,2,"Parking, Security, Lift, Playground, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT",0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
99940113,Taman Connaught,Unknown,850,12,1,2,1,1,600,0,"Parking, Security, Lift","Air-Cond, Near KTM/LRT, Washing Machine",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
99427928,Scenaria @ North Kiara Hills,2015,2300,44,1,4,2,3,1262,0,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Gymnasium, Sauna, Barbeque area, Minimart, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
99975707,M City,2016,2600,25,1,2,1,2,1193,2,"Squash Court, Parking, Gymnasium, Barbeque area, Sauna, Swimming Pool, Jogging Track, Minimart, Playground, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1
99975784,Sri Putramas,2004,1400,22,1,3,2,2,1100,2,"Gymnasium, Tennis Court, Security, Minimart, Parking, Barbeque area, Sauna, Playground, Swimming Pool, Lift, Multipurpose hall, Jogging Track, Club house, Squash Court","Air-Cond, Cooking Allowed, Washing Machine",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
99975777,Maytower,2007,1500,25,1,1,0,1,465,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
95072488,Danau Idaman,2000,1300,55,1,3,0,2,938,0,"Playground, Swimming Pool, Parking, Security, Sauna, Minimart, Gymnasium, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine",0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
99975312,Aman Puri,Unknown,850,29,1,3,1,2,650,2,"Security, Barbeque area, Parking, Playground, Swimming Pool, Lift",Cooking Allowed,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
99834968,Taman Pusat Kepong Shop Apartment,Unknown,900,29,1,3,0,2,935,2,"Parking, Minimart",Near KTM/LRT,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
99975230,Pandan Court,2001,1150,0,1,3,0,2,828,2,"Swimming Pool, Playground, Parking, Security, Minimart, Lift","Air-Cond, Cooking Allowed",0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
99938835,Rumbia Residence @ Bandar Sri Permaisuri Cheras,Unknown,2500,12,1,3,2,2,990,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1
96695732,Unknown,Unknown,1600,29,1,3,2,2,932,2,"Gymnasium, Multipurpose hall, Parking, Security, Sauna, Swimming Pool, Tennis Court, Playground, Squash Court, Lift, Minimart, Jogging Track, Club house",Air-Cond,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
99975211,Endah Promenade,2011,2400,53,1,3,1,2,1297,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Near KTM/LRT, Cooking Allowed, Air-Cond, Washing Machine",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
99975031,Pandan Court,2001,1550,0,1,3,1,2,828,0,"Swimming Pool, Playground, Parking, Security, Minimart, Lift","Cooking Allowed, Air-Cond, Washing Machine",0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1
99975010,Residensi KepongMas,2020,1500,29,1,3,1,2,800,2,"Parking, Security, Lift, Playground",Cooking Allowed,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
99975178,Eco Sky,2018,1600,21,1,2,1,2,900,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
99975162,Vista Saujana,Unknown,1000,29,1,3,1,2,980,2,"Security, Parking, Playground, Swimming Pool, Lift",Cooking Allowed,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
99974925,Parkview Service Apartment,2006,1999,27,1,1,1,1,615,0,"Security, Playground, Swimming Pool, Squash Court, Jogging Track, Minimart, Tennis Court, Parking, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1
